txn_id,account_no,region,location,branch_code,txn_type,amount,status,device_type,customer_type,timestamp,fraud_type
TX04234,AC99993,West,Gujarat,BR143,UPI,60089.67,Success,mobile,Corporate,2024-08-25 04:47:00,signature_mismatch
TX04235,AC65979,West,Maharashtra,BR161,UPI,18739.31,Success,ATM,Individual,2024-07-02 22:10:00,legit
TX04236,AC35778,North,Uttar Pradesh,BR194,NEFT,26410.81,Success,ATM,Corporate,2024-07-22 02:09:00,mandate_violation
TX04237,AC66648,North,Uttar Pradesh,BR179,CHEQUE,78701.75,Success,mobile,Individual,2024-08-04 12:40:00,legit
TX04238,AC93716,East,West Bengal,BR115,UPI,43053.95,Success,tablet,Corporate,2024-07-24 22:11:00,duplicate_payment
TX04239,AC18935,South,Karnataka,BR170,MANDATE,79065.51,Pending,mobile,Corporate,2024-08-09 13:29:00,legit
TX04240,AC87348,East,West Bengal,BR110,UPI,48435.39,Success,web,Individual,2024-08-21 05:38:00,legit
TX04241,AC17806,East,Jharkhand,BR155,MANDATE,13162.04,Success,tablet,Individual,2024-07-20 17:42:00,legit
TX04242,AC48021,North,Punjab,BR192,MANDATE,67841.35,Success,tablet,Individual,2024-08-18 05:35:00,legit
TX04243,AC60450,North,Haryana,BR192,MANDATE,38202.15,Success,tablet,Individual,2024-07-23 04:14:00,duplicate_payment
TX04244,AC33502,West,Goa,BR117,NEFT,63973.78,Pending,web,Individual,2024-08-06 12:03:00,mandate_violation
TX04245,AC16105,East,Bihar,BR125,UPI,50504.22,Success,web,Corporate,2024-08-29 14:04:00,legit
TX04246,AC98548,North,Haryana,BR118,MANDATE,19137.64,Pending,ATM,Corporate,2024-08-23 15:05:00,legit
TX04247,AC76872,East,West Bengal,BR121,MANDATE,53285.9,Success,ATM,Corporate,2024-07-24 09:40:00,legit
TX04248,AC80565,West,Maharashtra,BR106,CHEQUE,93924.46,Success,ATM,Individual,2024-08-24 07:44:00,amount_tampering
TX04249,AC91320,West,Rajasthan,BR123,CHEQUE,59859.73,Success,tablet,Corporate,2024-07-21 01:28:00,signature_mismatch
TX04250,AC77343,South,Karnataka,BR102,CHEQUE,48849.64,Success,mobile,Individual,2024-08-11 21:18:00,legit
TX04251,AC84288,South,Karnataka,BR176,CHEQUE,71506.87,Success,web,Corporate,2024-07-06 02:50:00,legit
TX04252,AC33597,West,Rajasthan,BR156,NEFT,54213.37,Success,ATM,Individual,2024-08-02 13:11:00,timing_anomaly
TX04253,AC20347,North,Uttar Pradesh,BR126,NEFT,54190.68,Success,mobile,Individual,2024-07-30 10:15:00,legit
TX04254,AC58415,West,Goa,BR128,NEFT,28167.5,Success,ATM,Individual,2024-07-05 05:11:00,legit
TX04255,AC18598,West,Rajasthan,BR172,UPI,54676.96,Success,ATM,Corporate,2024-08-07 18:15:00,legit
TX04256,AC75492,North,Delhi,BR123,NEFT,70708.87,Success,ATM,Individual,2024-08-11 05:54:00,incorrect_account
TX04257,AC88061,West,Maharashtra,BR110,NEFT,33278.76,Success,tablet,Individual,2024-08-07 15:48:00,mandate_violation
TX04258,AC82299,North,Punjab,BR192,CHEQUE,78489.92,Success,mobile,Corporate,2024-07-08 00:57:00,incorrect_account
TX04259,AC59973,East,Bihar,BR188,MANDATE,48165.88,Failed,mobile,Individual,2024-08-29 04:39:00,timing_anomaly
TX04260,AC21142,East,Odisha,BR143,NEFT,32244.61,Success,ATM,Individual,2024-07-06 20:07:00,legit
TX04261,AC14055,South,Kerala,BR143,NEFT,69952.64,Success,tablet,Individual,2024-07-07 09:01:00,legit
TX04262,AC84996,East,Jharkhand,BR107,UPI,44264.12,Success,web,Corporate,2024-08-15 00:01:00,legit
TX04263,AC89554,West,Goa,BR106,CHEQUE,65190.3,Success,tablet,Corporate,2024-07-14 14:57:00,timing_anomaly
TX04264,AC55867,South,Kerala,BR121,UPI,44164.83,Success,tablet,Individual,2024-08-05 04:57:00,legit
TX04265,AC44531,West,Maharashtra,BR199,MANDATE,48803.48,Success,tablet,Individual,2024-08-17 04:04:00,mandate_violation
TX04266,AC75404,South,Tamil Nadu,BR138,NEFT,59871.2,Success,tablet,Individual,2024-07-07 21:14:00,legit
TX04267,AC97970,East,Bihar,BR162,NEFT,55817.94,Success,ATM,Corporate,2024-08-19 22:00:00,amount_tampering
TX04268,AC52742,South,Kerala,BR134,CHEQUE,10089.36,Success,tablet,Corporate,2024-07-13 12:09:00,legit
TX04269,AC44154,North,Haryana,BR163,NEFT,27575.13,Success,mobile,Corporate,2024-07-04 23:18:00,signature_mismatch
TX04270,AC26234,North,Haryana,BR185,MANDATE,68588.2,Pending,web,Corporate,2024-08-16 09:46:00,unauthorized_device
TX04271,AC90926,West,Maharashtra,BR137,UPI,47357.27,Success,ATM,Individual,2024-07-27 20:01:00,mandate_violation
TX04272,AC10731,West,Goa,BR184,NEFT,39525.37,Success,mobile,Individual,2024-08-09 01:32:00,legit
TX04273,AC44691,North,Haryana,BR146,MANDATE,22828.52,Success,web,Corporate,2024-08-05 15:06:00,amount_tampering
TX04274,AC23732,South,Kerala,BR132,NEFT,28405.27,Failed,mobile,Corporate,2024-07-04 10:29:00,duplicate_payment
TX04275,AC74790,West,Maharashtra,BR110,MANDATE,9564.03,Success,mobile,Individual,2024-07-01 11:53:00,legit
TX04276,AC72030,East,Odisha,BR164,CHEQUE,47974.39,Pending,tablet,Corporate,2024-08-09 18:12:00,signature_mismatch
TX04277,AC91937,West,Goa,BR161,NEFT,38031.25,Success,ATM,Individual,2024-07-09 09:43:00,legit
TX04278,AC30882,North,Punjab,BR138,NEFT,30668.24,Success,mobile,Individual,2024-07-11 01:55:00,timing_anomaly
TX04279,AC69306,North,Uttar Pradesh,BR179,MANDATE,48637.53,Success,web,Corporate,2024-08-12 05:19:00,legit
TX04280,AC46751,South,Tamil Nadu,BR121,NEFT,57279.41,Success,tablet,Corporate,2024-08-12 08:30:00,legit
TX04281,AC61259,South,Tamil Nadu,BR122,UPI,91863.96,Success,ATM,Individual,2024-07-06 12:52:00,legit
TX04282,AC64387,South,Tamil Nadu,BR171,NEFT,19762.33,Success,ATM,Individual,2024-07-07 08:37:00,legit
TX04283,AC95056,North,Delhi,BR194,MANDATE,73187.62,Success,ATM,Individual,2024-07-21 14:45:00,legit
TX04284,AC54177,East,West Bengal,BR140,NEFT,69462.03,Success,ATM,Individual,2024-08-09 15:34:00,legit
TX04285,AC29880,West,Rajasthan,BR169,MANDATE,34418.15,Failed,web,Corporate,2024-07-05 22:43:00,mandate_violation
TX04286,AC57152,North,Haryana,BR165,MANDATE,54064.72,Success,web,Individual,2024-08-26 07:51:00,mandate_violation
TX04287,AC52759,East,Bihar,BR105,NEFT,40847.34,Success,tablet,Individual,2024-08-25 18:05:00,fake_cheque
TX04288,AC70697,North,Haryana,BR112,UPI,53713.77,Success,tablet,Individual,2024-07-06 02:10:00,legit
TX04289,AC93849,South,Andhra Pradesh,BR149,CHEQUE,80182.62,Success,tablet,Individual,2024-08-21 07:07:00,incorrect_account
TX04290,AC13580,South,Kerala,BR155,NEFT,62112.12,Success,tablet,Corporate,2024-07-01 02:51:00,legit
TX04291,AC89851,West,Maharashtra,BR149,CHEQUE,60172.17,Success,web,Corporate,2024-08-03 22:45:00,legit
TX04292,AC10696,East,Bihar,BR159,NEFT,41393.81,Success,tablet,Individual,2024-07-06 06:00:00,unauthorized_device
TX04293,AC11934,North,Haryana,BR183,NEFT,20318.87,Success,ATM,Corporate,2024-07-24 22:16:00,amount_tampering
TX04294,AC34651,South,Tamil Nadu,BR141,NEFT,45830.64,Failed,mobile,Corporate,2024-08-14 16:28:00,timing_anomaly
TX04295,AC73202,North,Delhi,BR169,CHEQUE,74132.16,Success,tablet,Individual,2024-08-04 20:15:00,mandate_violation
TX04296,AC31575,East,West Bengal,BR156,UPI,19456.64,Success,web,Individual,2024-07-02 04:43:00,amount_tampering
TX04297,AC28354,East,West Bengal,BR140,CHEQUE,28898.21,Failed,mobile,Individual,2024-07-30 23:45:00,mandate_violation
TX04298,AC71356,South,Tamil Nadu,BR156,MANDATE,52525.35,Success,tablet,Individual,2024-08-02 21:35:00,signature_mismatch
TX04299,AC91574,South,Kerala,BR111,NEFT,30306.9,Success,mobile,Corporate,2024-07-10 06:26:00,mandate_violation
TX04300,AC10424,West,Rajasthan,BR180,NEFT,34149.53,Pending,tablet,Individual,2024-07-31 03:33:00,amount_tampering
TX04301,AC89129,North,Punjab,BR198,UPI,41528.03,Success,web,Corporate,2024-08-21 03:10:00,legit
TX04302,AC86534,East,Jharkhand,BR128,MANDATE,22687.65,Success,web,Individual,2024-08-21 15:23:00,legit
TX04303,AC98393,East,Odisha,BR126,NEFT,30517.56,Success,mobile,Corporate,2024-08-07 13:43:00,incorrect_account
TX04304,AC15946,West,Maharashtra,BR119,CHEQUE,64068.56,Success,mobile,Individual,2024-08-13 10:25:00,incorrect_account
TX04305,AC48938,South,Karnataka,BR182,CHEQUE,23852.6,Success,mobile,Individual,2024-08-09 03:54:00,amount_tampering
TX04306,AC47639,North,Haryana,BR138,UPI,18042.56,Pending,tablet,Individual,2024-07-08 15:35:00,legit
TX04307,AC51303,East,Bihar,BR153,NEFT,37399.5,Success,tablet,Individual,2024-07-27 17:15:00,amount_tampering
TX04308,AC40501,South,Andhra Pradesh,BR179,MANDATE,64639.11,Failed,web,Individual,2024-07-05 05:17:00,mandate_violation
TX04309,AC11026,East,Odisha,BR126,UPI,46061.56,Success,web,Individual,2024-08-21 21:10:00,amount_tampering
TX04310,AC29028,East,West Bengal,BR178,UPI,40708.38,Success,tablet,Individual,2024-07-03 04:58:00,legit
TX04311,AC42133,West,Goa,BR154,CHEQUE,50887.18,Success,ATM,Individual,2024-08-05 09:07:00,duplicate_payment
TX04312,AC30996,West,Rajasthan,BR161,MANDATE,15085.85,Pending,web,Corporate,2024-08-15 19:50:00,duplicate_payment
TX04313,AC36890,West,Gujarat,BR167,NEFT,59894.11,Success,web,Individual,2024-07-18 06:51:00,legit
TX04314,AC15657,West,Maharashtra,BR111,UPI,57668.7,Success,ATM,Individual,2024-08-27 10:13:00,legit
TX04315,AC57439,South,Andhra Pradesh,BR117,NEFT,41813.83,Success,ATM,Individual,2024-08-06 18:02:00,fake_cheque
TX04316,AC99862,North,Delhi,BR154,MANDATE,70118.49,Success,ATM,Corporate,2024-08-15 21:26:00,legit
TX04317,AC78626,South,Karnataka,BR162,NEFT,27450.08,Success,web,Corporate,2024-07-16 15:25:00,legit
TX04318,AC44899,West,Rajasthan,BR164,NEFT,72558.18,Success,mobile,Corporate,2024-08-24 07:41:00,mandate_violation
TX04319,AC92745,East,West Bengal,BR185,MANDATE,53089.87,Pending,ATM,Individual,2024-07-20 17:55:00,mandate_violation
TX04320,AC83087,South,Karnataka,BR133,NEFT,43268.95,Success,tablet,Corporate,2024-07-24 10:19:00,legit
TX04321,AC69775,South,Kerala,BR168,UPI,49602.53,Success,ATM,Corporate,2024-08-19 01:52:00,amount_tampering
TX04322,AC70013,North,Haryana,BR107,UPI,47854.7,Success,mobile,Individual,2024-08-08 10:39:00,legit
TX04323,AC64397,East,West Bengal,BR140,MANDATE,74405.66,Success,tablet,Individual,2024-08-28 06:51:00,duplicate_payment
TX04324,AC75365,South,Karnataka,BR156,UPI,28466.42,Failed,tablet,Individual,2024-08-09 22:36:00,signature_mismatch
TX04325,AC64823,West,Maharashtra,BR136,NEFT,34749.62,Success,tablet,Corporate,2024-08-19 04:46:00,legit
TX04326,AC22901,North,Haryana,BR125,NEFT,70726.06,Success,web,Individual,2024-08-13 12:15:00,legit
TX04327,AC60816,North,Uttar Pradesh,BR161,CHEQUE,38089.3,Pending,tablet,Individual,2024-07-18 21:01:00,legit
TX04328,AC75114,North,Haryana,BR128,NEFT,68010.66,Success,ATM,Corporate,2024-08-09 13:37:00,mandate_violation
TX04329,AC79189,East,West Bengal,BR156,CHEQUE,83988.72,Success,ATM,Corporate,2024-07-02 05:36:00,legit
TX04330,AC53522,West,Goa,BR137,MANDATE,41964.1,Pending,web,Individual,2024-08-24 14:29:00,legit
TX04331,AC73672,East,Jharkhand,BR143,UPI,63627.25,Success,tablet,Corporate,2024-07-14 15:00:00,unauthorized_device
TX04332,AC83690,West,Goa,BR158,UPI,26926.15,Success,mobile,Corporate,2024-07-15 17:55:00,mandate_violation
TX04333,AC65053,West,Rajasthan,BR105,MANDATE,65094.67,Success,mobile,Corporate,2024-07-24 15:30:00,signature_mismatch
TX04334,AC77733,North,Haryana,BR191,UPI,53988.48,Success,web,Individual,2024-08-26 01:59:00,mandate_violation
TX04335,AC36593,West,Gujarat,BR119,CHEQUE,59460.77,Success,tablet,Corporate,2024-08-29 02:09:00,legit
TX04336,AC65216,North,Haryana,BR155,NEFT,37088.56,Success,tablet,Corporate,2024-08-03 22:40:00,legit
TX04337,AC94072,South,Kerala,BR125,MANDATE,16778.33,Success,mobile,Corporate,2024-08-22 18:12:00,mandate_violation
TX04338,AC29091,West,Gujarat,BR180,CHEQUE,60065.04,Success,ATM,Individual,2024-07-05 18:13:00,legit
TX04339,AC29483,West,Goa,BR136,MANDATE,8731.94,Success,mobile,Corporate,2024-07-07 20:51:00,unauthorized_device
TX04340,AC14752,South,Tamil Nadu,BR106,NEFT,43652.99,Success,tablet,Corporate,2024-07-29 02:48:00,timing_anomaly
TX04341,AC50761,North,Delhi,BR106,NEFT,68823.64,Success,tablet,Corporate,2024-07-12 20:37:00,legit
TX04342,AC74345,East,Odisha,BR100,CHEQUE,53837.95,Success,web,Corporate,2024-08-20 01:19:00,legit
TX04343,AC69998,North,Delhi,BR163,UPI,88966.85,Success,ATM,Corporate,2024-08-03 23:57:00,legit
TX04344,AC62410,South,Tamil Nadu,BR195,MANDATE,70502.18,Success,ATM,Individual,2024-07-11 17:39:00,legit
TX04345,AC22216,North,Uttar Pradesh,BR100,UPI,36922.03,Success,mobile,Corporate,2024-07-25 13:14:00,mandate_violation
TX04346,AC70081,West,Rajasthan,BR131,CHEQUE,50546.27,Success,tablet,Corporate,2024-07-31 19:18:00,mandate_violation
TX04347,AC66499,East,West Bengal,BR140,UPI,49052.59,Success,ATM,Corporate,2024-07-08 05:44:00,signature_mismatch
TX04348,AC63903,South,Karnataka,BR165,CHEQUE,18356.46,Success,tablet,Individual,2024-08-20 00:15:00,legit
TX04349,AC75343,East,Bihar,BR176,MANDATE,31192.02,Failed,web,Individual,2024-07-24 16:41:00,legit
TX04350,AC98225,East,Bihar,BR120,UPI,38784.78,Success,mobile,Individual,2024-08-06 08:25:00,legit
TX04351,AC45884,North,Delhi,BR184,UPI,9275.59,Success,web,Corporate,2024-08-11 16:28:00,legit
TX04352,AC48654,East,Odisha,BR129,UPI,50949.87,Success,tablet,Corporate,2024-08-11 13:20:00,legit
TX04353,AC75390,East,West Bengal,BR137,MANDATE,45018.56,Failed,web,Corporate,2024-08-27 21:59:00,legit
TX04354,AC61556,East,Jharkhand,BR119,UPI,16542.12,Success,tablet,Individual,2024-08-21 05:43:00,legit
TX04355,AC63748,West,Maharashtra,BR102,NEFT,58084.26,Success,ATM,Corporate,2024-07-27 12:56:00,legit
TX04356,AC90426,North,Punjab,BR108,MANDATE,64317.45,Success,web,Individual,2024-07-12 17:05:00,legit
TX04357,AC65531,East,Bihar,BR177,MANDATE,54540.69,Pending,mobile,Individual,2024-07-26 20:48:00,legit
TX04358,AC19363,South,Kerala,BR182,CHEQUE,43518.64,Success,mobile,Corporate,2024-08-18 03:09:00,legit
TX04359,AC39962,East,Bihar,BR148,CHEQUE,61828.84,Pending,web,Individual,2024-07-27 02:34:00,incorrect_account
TX04360,AC44765,East,West Bengal,BR191,MANDATE,63604.41,Success,mobile,Corporate,2024-08-29 08:59:00,incorrect_account
TX04361,AC41370,East,Bihar,BR130,CHEQUE,56148.07,Failed,tablet,Corporate,2024-08-26 09:03:00,duplicate_payment
TX04362,AC71942,North,Delhi,BR119,UPI,33507.75,Success,mobile,Individual,2024-07-17 14:39:00,amount_tampering
TX04363,AC93543,North,Delhi,BR184,NEFT,55532.02,Success,tablet,Corporate,2024-08-20 09:24:00,legit
TX04364,AC38496,West,Goa,BR106,MANDATE,73909.61,Success,mobile,Corporate,2024-07-03 06:54:00,legit
TX04365,AC94582,South,Andhra Pradesh,BR116,MANDATE,38067.42,Success,web,Corporate,2024-08-06 20:00:00,mandate_violation
TX04366,AC43471,North,Punjab,BR154,CHEQUE,91958.79,Success,mobile,Corporate,2024-08-25 04:37:00,legit
TX04367,AC43467,West,Maharashtra,BR161,UPI,39487.38,Success,ATM,Corporate,2024-07-30 22:17:00,mandate_violation
TX04368,AC95428,North,Haryana,BR124,MANDATE,50648.14,Success,mobile,Corporate,2024-08-02 22:41:00,unauthorized_device
TX04369,AC24107,North,Uttar Pradesh,BR157,UPI,36550.29,Success,ATM,Individual,2024-08-25 00:58:00,duplicate_payment
TX04370,AC64972,East,West Bengal,BR140,CHEQUE,54465.42,Success,tablet,Corporate,2024-08-19 11:03:00,legit
TX04371,AC74766,South,Kerala,BR182,CHEQUE,15155.57,Success,web,Individual,2024-07-07 10:23:00,legit
TX04372,AC68454,North,Delhi,BR185,UPI,39079.16,Success,ATM,Corporate,2024-08-04 20:30:00,legit
TX04373,AC90774,West,Maharashtra,BR159,MANDATE,28157.58,Success,mobile,Individual,2024-07-11 05:53:00,legit
TX04374,AC12673,South,Karnataka,BR163,MANDATE,52706.77,Success,tablet,Corporate,2024-07-06 03:12:00,legit
TX04375,AC56010,South,Karnataka,BR141,UPI,69888.95,Success,mobile,Corporate,2024-07-18 14:13:00,signature_mismatch
TX04376,AC10366,East,Odisha,BR163,MANDATE,62920.12,Pending,web,Individual,2024-08-20 15:13:00,fake_cheque
TX04377,AC85437,North,Haryana,BR136,MANDATE,2566.81,Success,web,Corporate,2024-08-16 22:22:00,legit
TX04378,AC72354,East,Odisha,BR111,NEFT,90841.39,Success,tablet,Individual,2024-07-24 16:18:00,legit
TX04379,AC37054,West,Gujarat,BR184,NEFT,55905.6,Success,ATM,Individual,2024-07-09 19:57:00,timing_anomaly
TX04380,AC95328,East,Bihar,BR183,CHEQUE,34470.02,Success,mobile,Corporate,2024-07-25 14:11:00,timing_anomaly
TX04381,AC98936,West,Gujarat,BR181,CHEQUE,53142.56,Success,tablet,Individual,2024-08-22 07:26:00,legit
TX04382,AC28495,West,Goa,BR185,NEFT,53523.8,Success,ATM,Individual,2024-08-27 21:43:00,amount_tampering
TX04383,AC53438,South,Andhra Pradesh,BR107,CHEQUE,36663.03,Success,web,Corporate,2024-07-09 01:42:00,legit
TX04384,AC25543,South,Karnataka,BR111,MANDATE,53958.33,Success,mobile,Corporate,2024-08-02 07:47:00,legit
TX04385,AC45899,East,Bihar,BR153,MANDATE,37850.55,Pending,mobile,Corporate,2024-08-06 15:06:00,legit
TX04386,AC99954,West,Maharashtra,BR111,CHEQUE,41912.76,Success,tablet,Individual,2024-07-25 18:26:00,legit
TX04387,AC20639,South,Karnataka,BR150,CHEQUE,36274.42,Success,ATM,Corporate,2024-08-12 00:01:00,amount_tampering
TX04388,AC94200,West,Rajasthan,BR195,MANDATE,21346.57,Failed,web,Corporate,2024-08-13 15:54:00,legit
TX04389,AC20956,South,Kerala,BR100,MANDATE,52916.73,Success,mobile,Individual,2024-07-22 23:08:00,incorrect_account
TX04390,AC90210,East,Jharkhand,BR197,UPI,61705.99,Success,ATM,Individual,2024-08-08 01:29:00,legit
TX04391,AC59179,East,Odisha,BR159,UPI,60297.67,Success,mobile,Corporate,2024-07-19 13:17:00,legit
TX04392,AC48841,North,Delhi,BR162,NEFT,66398.51,Success,ATM,Individual,2024-08-22 16:22:00,incorrect_account
TX04393,AC85432,West,Maharashtra,BR145,NEFT,56486.8,Success,mobile,Corporate,2024-08-06 05:37:00,signature_mismatch
TX04394,AC89154,South,Karnataka,BR155,MANDATE,39345.49,Success,mobile,Corporate,2024-07-11 18:40:00,signature_mismatch
TX04395,AC96103,West,Goa,BR177,MANDATE,66793.28,Success,mobile,Corporate,2024-08-07 12:55:00,fake_cheque
TX04396,AC84411,West,Maharashtra,BR170,MANDATE,22849.65,Success,ATM,Individual,2024-07-14 12:52:00,mandate_violation
TX04397,AC77013,North,Delhi,BR165,MANDATE,31986.57,Success,tablet,Corporate,2024-08-11 04:06:00,legit
TX04398,AC80668,North,Uttar Pradesh,BR199,UPI,30716.0,Success,ATM,Corporate,2024-08-18 23:02:00,legit
TX04399,AC33195,West,Rajasthan,BR164,UPI,71601.12,Failed,web,Individual,2024-07-04 06:06:00,legit
TX04400,AC67707,South,Kerala,BR132,MANDATE,68855.77,Success,tablet,Individual,2024-07-11 12:39:00,legit
TX04401,AC35480,North,Haryana,BR157,UPI,59746.1,Success,mobile,Individual,2024-07-30 19:29:00,amount_tampering
TX04402,AC78404,South,Kerala,BR102,UPI,71438.6,Failed,web,Corporate,2024-08-06 22:17:00,timing_anomaly
TX04403,AC89839,South,Karnataka,BR157,NEFT,32414.34,Success,tablet,Individual,2024-08-21 16:35:00,unauthorized_device
TX04404,AC93869,North,Punjab,BR184,NEFT,56971.9,Success,ATM,Individual,2024-08-12 16:56:00,legit
TX04405,AC21245,North,Delhi,BR183,NEFT,47496.51,Success,mobile,Individual,2024-08-04 16:45:00,legit
TX04406,AC13071,South,Kerala,BR156,NEFT,66937.64,Success,tablet,Corporate,2024-08-24 11:16:00,unauthorized_device
TX04407,AC55497,South,Kerala,BR112,UPI,47695.52,Success,web,Corporate,2024-08-20 22:44:00,legit
TX04408,AC22205,South,Karnataka,BR155,NEFT,42301.14,Success,ATM,Individual,2024-08-28 07:10:00,amount_tampering
TX04409,AC78502,South,Kerala,BR139,NEFT,60818.17,Success,ATM,Corporate,2024-07-09 17:45:00,signature_mismatch
TX04410,AC71157,North,Uttar Pradesh,BR120,NEFT,67523.38,Success,ATM,Individual,2024-08-20 17:02:00,legit
TX04411,AC54864,East,Odisha,BR135,NEFT,36633.1,Success,ATM,Corporate,2024-08-23 15:34:00,legit
TX04412,AC52244,West,Gujarat,BR136,NEFT,48778.49,Success,mobile,Individual,2024-07-08 14:26:00,timing_anomaly
TX04413,AC78147,West,Maharashtra,BR157,CHEQUE,28831.19,Success,ATM,Individual,2024-07-14 20:46:00,legit
TX04414,AC90055,East,Jharkhand,BR153,CHEQUE,500.0,Success,mobile,Corporate,2024-08-23 16:25:00,legit
TX04415,AC55381,North,Punjab,BR146,NEFT,54009.19,Success,mobile,Individual,2024-07-01 21:53:00,mandate_violation
TX04416,AC62889,North,Punjab,BR133,UPI,62178.11,Pending,ATM,Corporate,2024-08-13 02:19:00,duplicate_payment
TX04417,AC52909,East,Odisha,BR154,UPI,55241.34,Success,tablet,Corporate,2024-07-25 00:32:00,incorrect_account
TX04418,AC46471,East,Odisha,BR111,UPI,11008.77,Success,mobile,Individual,2024-07-11 23:42:00,timing_anomaly
TX04419,AC54416,West,Goa,BR177,CHEQUE,42983.01,Success,tablet,Individual,2024-07-20 04:19:00,legit
TX04420,AC57513,East,Odisha,BR120,UPI,5633.04,Success,mobile,Individual,2024-08-25 12:06:00,legit
TX04421,AC25388,West,Rajasthan,BR121,CHEQUE,77394.02,Success,web,Individual,2024-07-26 08:57:00,incorrect_account
TX04422,AC28972,South,Karnataka,BR172,CHEQUE,28278.91,Success,ATM,Corporate,2024-07-30 15:55:00,legit
TX04423,AC31729,South,Andhra Pradesh,BR125,UPI,75108.07,Success,mobile,Corporate,2024-07-24 13:51:00,legit
TX04424,AC52689,East,West Bengal,BR139,UPI,68917.39,Success,tablet,Individual,2024-08-13 07:31:00,legit
TX04425,AC80917,North,Haryana,BR123,CHEQUE,31988.19,Success,ATM,Individual,2024-08-22 11:28:00,incorrect_account
TX04426,AC69219,South,Andhra Pradesh,BR196,UPI,27344.3,Success,tablet,Corporate,2024-07-20 19:19:00,amount_tampering
TX04427,AC78626,South,Kerala,BR145,UPI,57007.4,Success,web,Corporate,2024-07-14 01:42:00,legit
TX04428,AC97083,South,Andhra Pradesh,BR158,CHEQUE,33113.52,Success,mobile,Individual,2024-08-03 16:28:00,incorrect_account
TX04429,AC27783,West,Maharashtra,BR199,UPI,52049.69,Success,mobile,Corporate,2024-08-10 09:33:00,fake_cheque
TX04430,AC54232,West,Goa,BR127,MANDATE,40343.45,Success,ATM,Corporate,2024-07-01 17:15:00,legit
TX04431,AC53616,North,Punjab,BR169,NEFT,14376.83,Success,web,Individual,2024-08-29 23:31:00,legit
TX04432,AC61163,East,Jharkhand,BR188,CHEQUE,5390.64,Success,ATM,Corporate,2024-07-25 13:27:00,legit
TX04433,AC53538,South,Karnataka,BR180,CHEQUE,54533.68,Failed,web,Individual,2024-07-14 22:39:00,duplicate_payment
TX04434,AC96088,North,Uttar Pradesh,BR198,MANDATE,38768.85,Success,tablet,Individual,2024-08-23 12:41:00,legit
TX04435,AC60678,South,Karnataka,BR166,NEFT,38938.2,Success,ATM,Individual,2024-08-09 08:51:00,legit
TX04436,AC95484,North,Uttar Pradesh,BR143,NEFT,63917.28,Success,ATM,Individual,2024-08-17 05:06:00,legit
TX04437,AC90786,North,Delhi,BR148,UPI,73468.85,Pending,ATM,Individual,2024-07-28 20:44:00,legit
TX04438,AC73536,East,Jharkhand,BR113,NEFT,44549.11,Success,web,Individual,2024-08-02 19:04:00,amount_tampering
TX04439,AC53654,West,Gujarat,BR140,NEFT,43188.03,Success,ATM,Corporate,2024-07-07 16:09:00,mandate_violation
TX04440,AC51825,North,Delhi,BR186,MANDATE,60002.86,Success,mobile,Individual,2024-07-01 07:55:00,fake_cheque
TX04441,AC47007,North,Punjab,BR190,MANDATE,22861.29,Success,ATM,Individual,2024-08-16 04:51:00,legit
TX04442,AC83184,East,Bihar,BR198,CHEQUE,54463.06,Success,ATM,Individual,2024-07-11 06:41:00,legit
TX04443,AC32778,West,Goa,BR163,MANDATE,61037.72,Success,web,Individual,2024-08-23 11:03:00,signature_mismatch
TX04444,AC76099,South,Kerala,BR129,CHEQUE,63604.6,Success,mobile,Corporate,2024-08-21 21:10:00,legit
TX04445,AC53181,West,Rajasthan,BR122,NEFT,11264.95,Success,mobile,Individual,2024-08-17 20:12:00,legit
TX04446,AC71934,East,Jharkhand,BR121,NEFT,34772.89,Success,web,Individual,2024-07-12 04:47:00,mandate_violation
TX04447,AC60652,East,Jharkhand,BR139,MANDATE,32434.73,Success,mobile,Individual,2024-07-20 08:14:00,signature_mismatch
TX04448,AC19458,West,Maharashtra,BR157,NEFT,51997.74,Success,web,Individual,2024-08-14 23:00:00,legit
TX04449,AC78928,South,Tamil Nadu,BR168,CHEQUE,59614.89,Success,web,Individual,2024-08-07 17:30:00,incorrect_account
TX04450,AC44303,South,Andhra Pradesh,BR144,UPI,79934.21,Failed,web,Corporate,2024-07-09 03:21:00,legit
TX04451,AC84242,South,Tamil Nadu,BR173,CHEQUE,40100.69,Success,mobile,Individual,2024-07-07 07:42:00,fake_cheque
TX04452,AC96351,North,Uttar Pradesh,BR108,UPI,40048.55,Success,web,Individual,2024-07-18 17:54:00,legit
TX04453,AC12359,South,Karnataka,BR184,MANDATE,72993.44,Pending,web,Individual,2024-08-21 11:45:00,legit
TX04454,AC83403,South,Kerala,BR100,NEFT,55931.54,Failed,tablet,Corporate,2024-08-26 01:57:00,amount_tampering
TX04455,AC40961,West,Maharashtra,BR159,MANDATE,75353.03,Success,ATM,Individual,2024-07-04 07:21:00,legit
TX04456,AC47006,East,West Bengal,BR189,NEFT,55774.56,Success,web,Corporate,2024-07-21 19:34:00,incorrect_account
TX04457,AC37106,East,West Bengal,BR114,MANDATE,26857.67,Success,ATM,Individual,2024-07-30 14:58:00,legit
TX04458,AC14674,East,Bihar,BR148,NEFT,23337.43,Success,mobile,Corporate,2024-07-07 19:00:00,legit
